"CASE_ID"	"close_dt"	"start_dt"	"duration"
"1183"	61635	2017-04-01	2016-08-01	243
"1184"	61637	2016-11-01	2016-08-01	92
"1185"	61638	2017-04-01	2016-08-01	243
"1186"	61639	2017-01-01	2016-08-01	153
"1187"	61640	2017-01-01	2016-08-01	153
"1188"	61643	2017-01-01	2016-08-01	153
"1189"	61649	2017-01-01	2016-08-01	153
"1190"	61650	2017-04-01	2016-08-01	243
"1191"	61651	2017-04-01	2016-08-01	243
"1192"	61653	2016-08-01	2016-08-01	0
"1193"	61654	2017-04-01	2016-08-01	243
"1194"	61655	2016-09-01	2016-08-01	31
"1195"	61656	2017-04-01	2016-08-01	243
"1196"	61657	2017-04-01	2016-08-01	243
"1197"	61658	2016-10-01	2016-08-01	61
"1198"	61659	2017-04-01	2016-08-01	243
"1199"	61660	2017-04-01	2016-08-01	243
"1200"	61661	2017-04-01	2016-08-01	243
"1201"	61662	2016-10-01	2016-08-01	61
"1202"	61665	2016-09-01	2016-08-01	31
"1203"	61666	2017-04-01	2016-08-01	243
"1204"	61668	2016-10-01	2016-08-01	61
"1205"	61669	2017-01-01	2016-08-01	153
"1206"	61671	2016-08-01	2016-08-01	0
"1207"	61674	2017-04-01	2016-08-01	243
"1208"	61675	2017-04-01	2016-08-01	243
"1209"	61676	2017-04-01	2016-08-01	243
"1210"	61677	2016-10-01	2016-08-01	61
"1211"	61678	2016-11-01	2016-08-01	92
"1212"	61679	2016-09-01	2016-08-01	31
"1213"	61680	2016-09-01	2016-08-01	31
"1214"	61681	2017-04-01	2016-08-01	243
"1215"	61682	2016-09-01	2016-08-01	31
"1216"	61684	2016-12-01	2016-08-01	122
"1217"	61685	2016-09-01	2016-08-01	31
"1218"	61686	2017-04-01	2016-12-01	121
"1219"	61687	2016-11-01	2016-09-01	61
"1220"	61688	2017-04-01	2016-08-01	243
"1221"	61689	2016-10-01	2016-08-01	61
"1222"	61693	2016-10-01	2016-09-01	30
"1223"	61697	2017-04-01	2016-09-01	212
"1224"	61701	2017-01-01	2016-09-01	122
"1225"	61702	2017-04-01	2016-08-01	243
"1226"	61703	2017-04-01	2016-09-01	212
"1227"	61708	2016-11-01	2016-08-01	92
"1228"	61709	2017-04-01	2016-08-01	243
"1229"	61710	2016-09-01	2016-07-01	62
"1230"	61711	2017-04-01	2016-09-01	212
"1231"	61714	2017-01-01	2016-08-01	153
"1232"	61715	2016-12-01	2016-09-01	91
"1233"	61716	2016-12-01	2016-09-01	91
"1234"	61718	2017-04-01	2016-08-01	243
"1235"	61719	2017-04-01	2016-09-01	212
"1236"	61722	2017-04-01	2016-09-01	212
"1237"	61723	2017-04-01	2016-09-01	212
"1238"	61724	2017-04-01	2016-09-01	212
"1239"	61726	2016-10-01	2016-09-01	30
"1240"	61728	2016-09-01	2016-09-01	0
"1241"	61730	2017-04-01	2016-09-01	212
"1242"	61731	2016-12-01	2016-09-01	91
"1243"	61732	2017-04-01	2016-09-01	212
"1244"	61738	2016-09-01	2016-09-01	0
"1245"	61739	2017-04-01	2016-08-01	243
"1246"	61740	2016-10-01	2016-09-01	30
"1247"	61745	2017-04-01	2016-12-01	121
"1248"	61746	2017-04-01	2016-08-01	243
"1249"	61747	2017-04-01	2016-09-01	212
"1250"	61748	2016-09-01	2016-07-01	62
"1251"	61749	2017-04-01	2016-09-01	212
"1252"	61750	2016-11-01	2016-08-01	92
"1253"	61752	2017-04-01	2016-09-01	212
"1254"	61753	2017-04-01	2016-09-01	212
"1255"	61765	2017-04-01	2016-09-01	212
"1256"	61768	2017-04-01	2016-09-01	212
"1257"	61778	2016-09-01	2016-08-01	31
"1258"	61779	2016-10-01	2016-09-01	30
"1259"	61780	2017-04-01	2016-09-01	212
"1260"	61781	2016-11-01	2016-07-01	123
"1261"	61782	2017-01-01	2016-09-01	122
"1262"	61789	2016-10-01	2016-08-01	61
"1263"	61790	2017-04-01	2016-09-01	212
"1264"	61792	2016-10-01	2016-09-01	30
"1265"	61794	2016-10-01	2016-05-01	153
"1266"	61795	2016-10-01	2016-05-01	153
"1267"	61797	2017-04-01	2016-09-01	212
"1268"	61800	2017-04-01	2016-09-01	212
"1269"	61813	2017-01-01	2016-09-01	122
"1270"	61814	2017-04-01	2016-09-01	212
"1271"	61816	2016-12-01	2016-09-01	91
"1272"	61817	2017-04-01	2016-09-01	212
"1273"	61818	2016-12-01	2016-09-01	91
"1274"	61819	2017-04-01	2016-09-01	212
"1275"	61825	2017-04-01	2016-09-01	212
"1276"	61828	2017-04-01	2016-09-01	212
"1277"	61830	2016-11-01	2016-09-01	61
"1278"	61831	2017-04-01	2016-09-01	212
"1279"	61839	2017-04-01	2016-09-01	212
"1280"	61840	2016-11-01	2016-09-01	61
"1281"	61842	2017-04-01	2016-09-01	212
"1282"	61843	2017-01-01	2016-09-01	122
"1283"	61844	2017-04-01	2016-09-01	212
"1284"	61848	2017-02-01	2016-09-01	153
"1285"	61849	2017-04-01	2016-10-01	182
"1286"	61858	2016-10-01	2016-09-01	30
"1287"	61859	2017-04-01	2016-09-01	212
"1288"	61860	2017-04-01	2016-10-01	182
"1289"	61865	2017-04-01	2016-10-01	182
"1290"	61867	2017-04-01	2016-10-01	182
"1291"	61869	2016-10-01	2016-01-01	274
"1292"	61870	2017-02-01	2016-09-01	153
"1293"	61871	2017-01-01	2016-09-01	122
"1294"	61873	2016-11-01	2016-10-01	31
"1295"	61877	2017-04-01	2016-10-01	182
"1296"	61879	2016-09-01	2016-10-01	-30
"1297"	61881	2017-04-01	2016-09-01	212
"1298"	61882	2017-04-01	2016-10-01	182
"1299"	61887	2016-12-01	2016-10-01	61
"1300"	61888	2017-04-01	2016-10-01	182
"1301"	61889	2017-04-01	2016-10-01	182
"1302"	61890	2017-04-01	2016-10-01	182
"1303"	61891	2017-04-01	2016-10-01	182
"1304"	61892	2017-04-01	2016-10-01	182
"1305"	61893	2017-04-01	2016-09-01	212
"1306"	61894	2017-04-01	2016-10-01	182
"1307"	61895	2017-04-01	2016-09-01	212
"1308"	61896	2017-04-01	2016-10-01	182
"1309"	61897	2016-11-01	2016-10-01	31
"1310"	61900	2017-04-01	2016-10-01	182
"1311"	61902	2016-10-01	2016-09-01	30
"1312"	61903	2016-11-01	2016-08-01	92
"1313"	61905	2017-04-01	2016-10-01	182
"1314"	61906	2017-04-01	2016-10-01	182
"1315"	61908	2016-12-01	2016-10-01	61
"1316"	61910	2016-10-01	2016-10-01	0
"1317"	61911	2017-04-01	2016-10-01	182
"1318"	61912	2017-04-01	2016-10-01	182
"1319"	61913	2017-04-01	2016-10-01	182
"1320"	61914	2017-04-01	2016-10-01	182
"1321"	61916	2017-04-01	2016-09-01	212
"1322"	61919	2017-01-01	2016-10-01	92
"1323"	61922	2017-04-01	2016-10-01	182
"1324"	61923	2016-11-01	2016-10-01	31
"1325"	61924	2016-10-01	2016-10-01	0
"1326"	61925	2017-02-01	2016-10-01	123
"1327"	61926	2017-04-01	2016-10-01	182
"1328"	61927	2017-04-01	2016-09-01	212
"1329"	61929	2017-04-01	2016-10-01	182
"1330"	61930	2017-04-01	2016-10-01	182
"1331"	61931	2017-04-01	2016-10-01	182
"1332"	61932	2017-04-01	2016-09-01	212
"1333"	61933	2017-04-01	2016-10-01	182
"1334"	61934	2017-04-01	2016-10-01	182
"1335"	61935	2016-10-01	2016-10-01	0
"1336"	61936	2016-10-01	2016-09-01	30
"1337"	61937	2017-04-01	2016-10-01	182
"1338"	61943	2016-10-01	2016-10-01	0
"1339"	61944	2016-10-01	2016-07-01	92
"1340"	61945	2016-10-01	2016-09-01	30
"1341"	61946	2017-04-01	2016-09-01	212
"1342"	61950	2017-01-01	2016-10-01	92
"1343"	61951	2017-04-01	2016-10-01	182
"1344"	61952	2017-04-01	2016-12-01	121
"1345"	61953	2017-04-01	2016-10-01	182
"1346"	61954	2017-04-01	2016-10-01	182
"1347"	61955	2016-10-01	2016-10-01	0
"1348"	61959	2017-04-01	2016-10-01	182
"1349"	61960	2017-04-01	2016-10-01	182
"1350"	61963	2017-04-01	2016-10-01	182
"1351"	61965	2016-11-01	2016-10-01	31
"1352"	61966	2017-04-01	2016-10-01	182
"1353"	61967	2016-10-01	2016-10-01	0
"1354"	61968	2016-10-01	2016-10-01	0
"1355"	61969	2016-10-01	2016-10-01	0
"1356"	61973	2017-01-01	2016-09-01	122
"1357"	61974	2017-04-01	2016-10-01	182
"1358"	61979	2017-04-01	2016-09-01	212
"1359"	61980	2016-10-01	2016-10-01	0
"1360"	61981	2017-04-01	2016-10-01	182
"1361"	61983	2017-01-01	2016-10-01	92
"1362"	61985	2017-04-01	2016-10-01	182
"1363"	61986	2016-10-01	2016-10-01	0
"1364"	61987	2016-10-01	2016-10-01	0
"1365"	61988	2017-04-01	2016-10-01	182
"1366"	61990	2016-10-01	2016-10-01	0
"1367"	61991	2017-04-01	2016-10-01	182
"1368"	61992	2017-04-01	2016-10-01	182
"1369"	61993	2017-01-01	2016-10-01	92
"1370"	61994	2017-01-01	2016-10-01	92
"1371"	61995	2017-04-01	2016-10-01	182
"1372"	61996	2016-11-01	2016-09-01	61
"1373"	61997	2016-12-01	2016-10-01	61
"1374"	61998	2016-10-01	2016-10-01	0
"1375"	61999	2017-04-01	2016-10-01	182
"1376"	62007	2017-04-01	2016-12-01	121
"1377"	62008	2017-04-01	2016-10-01	182
"1378"	62014	2017-04-01	2016-10-01	182
"1379"	62016	2016-12-01	2016-10-01	61
"1380"	62030	2017-04-01	2016-10-01	182
"1381"	62031	2016-12-01	2016-10-01	61
"1382"	62032	2016-11-01	2016-07-01	123
"1383"	62033	2017-04-01	2016-10-01	182
"1384"	62034	2017-04-01	2016-11-01	151
"1385"	62035	2017-04-01	2016-10-01	182
"1386"	62040	2017-04-01	2016-11-01	151
"1387"	62041	2017-04-01	2016-10-01	182
"1388"	62042	2017-04-01	2016-11-01	151
"1389"	62043	2017-04-01	2016-11-01	151
"1390"	62044	2017-04-01	2016-10-01	182
"1391"	62047	2017-04-01	2016-11-01	151
"1392"	62048	2017-01-01	2016-11-01	61
"1393"	62049	2017-04-01	2016-10-01	182
"1394"	62050	2017-04-01	2016-10-01	182
"1395"	62051	2016-11-01	2016-10-01	31
"1396"	62054	2017-04-01	2016-11-01	151
"1397"	62058	2017-04-01	2016-11-01	151
"1398"	62060	2017-04-01	2016-11-01	151
"1399"	62061	2017-04-01	2016-12-01	121
"1400"	62064	2017-04-01	2016-11-01	151
"1401"	62065	2017-04-01	2016-11-01	151
"1402"	62067	2017-04-01	2016-11-01	151
"1403"	62069	2016-12-01	2016-11-01	30
"1404"	62070	2017-04-01	2016-11-01	151
"1405"	62071	2017-04-01	2016-11-01	151
"1406"	62072	2017-04-01	2016-11-01	151
"1407"	62075	2016-12-01	2016-11-01	30
"1408"	62077	2017-04-01	2016-11-01	151
"1409"	62078	2017-04-01	2016-11-01	151
"1410"	62080	2017-04-01	2016-08-01	243
"1411"	62081	2017-04-01	2016-11-01	151
"1412"	62082	2016-11-01	2016-10-01	31
"1413"	62084	2017-04-01	2016-11-01	151
"1414"	62085	2017-04-01	2016-10-01	182
"1415"	62086	2017-04-01	2016-11-01	151
"1416"	62087	2016-12-01	2016-11-01	30
"1417"	62088	2016-12-01	2016-10-01	61
"1418"	62089	2016-12-01	2016-10-01	61
"1419"	62090	2017-04-01	2016-11-01	151
"1420"	62091	2017-04-01	2016-11-01	151
"1421"	62092	2017-04-01	2016-11-01	151
"1422"	62093	2016-11-01	2016-10-01	31
"1423"	62094	2016-11-01	2016-10-01	31
"1424"	62095	2017-04-01	2016-10-01	182
"1425"	62096	2016-11-01	2016-07-01	123
"1426"	62097	2016-11-01	2016-11-01	0
"1427"	62098	2017-04-01	2016-11-01	151
"1428"	62099	2017-04-01	2016-11-01	151
"1429"	62101	2017-04-01	2016-10-01	182
"1430"	62110	2017-04-01	2016-10-01	182
"1431"	62112	2016-12-01	2016-11-01	30
"1432"	62113	2016-12-01	2016-11-01	30
"1433"	62114	2017-04-01	2016-11-01	151
"1434"	62115	2017-04-01	2016-11-01	151
"1435"	62117	2017-04-01	2016-11-01	151
"1436"	62119	2017-04-01	2016-11-01	151
"1437"	62121	2017-04-01	2016-11-01	151
"1438"	62122	2017-04-01	2016-11-01	151
"1439"	62123	2017-04-01	2016-11-01	151
"1440"	62124	2017-04-01	2016-11-01	151
"1441"	62125	2017-04-01	2016-11-01	151
"1442"	62126	2017-04-01	2016-11-01	151
"1443"	62127	2016-12-01	2016-11-01	30
"1444"	62132	2017-04-01	2016-11-01	151
"1445"	62133	2016-11-01	2016-11-01	0
"1446"	62134	2017-04-01	2016-11-01	151
"1447"	62135	2016-12-01	2016-11-01	30
"1448"	62136	2017-04-01	2016-11-01	151
"1449"	62137	2016-12-01	2016-11-01	30
"1450"	62138	2017-04-01	2016-11-01	151
"1451"	62144	2017-04-01	2016-11-01	151
"1452"	62146	2017-04-01	2016-11-01	151
"1453"	62147	2017-04-01	2016-11-01	151
"1454"	62148	2017-01-01	2016-11-01	61
"1455"	62149	2016-12-01	2016-11-01	30
"1456"	62150	2017-04-01	2016-11-01	151
"1457"	62153	2017-04-01	2016-11-01	151
"1458"	62156	2017-01-01	2016-11-01	61
"1459"	62158	2016-12-01	2016-11-01	30
"1460"	62163	2017-04-01	2016-12-01	121
"1461"	62165	2017-01-01	2016-11-01	61
"1462"	62166	2017-04-01	2016-12-01	121
"1463"	62168	2016-12-01	2016-11-01	30
"1464"	62169	2016-12-01	2016-11-01	30
"1465"	62173	2017-04-01	2016-12-01	121
"1466"	62177	2017-04-01	2016-12-01	121
"1467"	62178	2017-04-01	2016-11-01	151
"1468"	62179	2017-04-01	2016-12-01	121
"1469"	62181	2017-04-01	2016-11-01	151
"1470"	62184	2017-04-01	2016-12-01	121
"1471"	62186	2017-04-01	2016-12-01	121
"1472"	62188	2017-04-01	2016-12-01	121
"1473"	62189	2017-04-01	2016-12-01	121
"1474"	62196	2017-04-01	2016-10-01	182
"1475"	62197	2017-04-01	2016-12-01	121
"1476"	62198	2016-12-01	2016-11-01	30
"1477"	62199	2017-01-01	2016-12-01	31
"1478"	62202	2016-12-01	2016-11-01	30
"1479"	62204	2017-04-01	2016-12-01	121
"1480"	62205	2017-04-01	2016-12-01	121
"1481"	62208	2017-02-01	2016-12-01	62
"1482"	62209	2017-04-01	2016-12-01	121
"1483"	62211	2017-04-01	2016-12-01	121
"1484"	62212	2017-04-01	2016-12-01	121
"1485"	62213	2017-04-01	2016-12-01	121
"1486"	62214	2017-04-01	2016-11-01	151
"1487"	62219	2016-12-01	2016-11-01	30
"1488"	62220	2016-12-01	2016-12-01	0
"1489"	62221	2017-04-01	2016-12-01	121
"1490"	62222	2016-12-01	2016-11-01	30
"1491"	62228	2017-04-01	2016-12-01	121
"1492"	62230	2017-01-01	2016-12-01	31
"1493"	62232	2017-04-01	2016-12-01	121
"1494"	62235	2017-04-01	2016-12-01	121
"1495"	62237	2017-01-01	2016-12-01	31
"1496"	62244	2017-04-01	2016-11-01	151
"1497"	62248	2017-04-01	2016-12-01	121
"1498"	62249	2017-04-01	2016-12-01	121
"1499"	62250	2017-04-01	2016-12-01	121
"1500"	62251	2017-04-01	2016-12-01	121
"1501"	62252	2016-12-01	2016-11-01	30
"1502"	62253	2016-12-01	2016-11-01	30
"1503"	62254	2017-04-01	2016-12-01	121
"1504"	62255	2017-04-01	2016-12-01	121
"1505"	62258	2017-04-01	2016-12-01	121
"1506"	62262	2017-04-01	2016-12-01	121
"1507"	62263	2017-04-01	2016-12-01	121
"1508"	62269	2017-04-01	2016-12-01	121
"1509"	62271	2016-12-01	2016-12-01	0
"1510"	62274	2016-12-01	2016-12-01	0
"1511"	62275	2017-04-01	2016-08-01	243
"1512"	62276	2017-04-01	2016-12-01	121
"1513"	62277	2017-04-01	2016-12-01	121
"1514"	62279	2017-04-01	2016-12-01	121
"1515"	62280	2017-01-01	2016-11-01	61
"1516"	62281	2017-04-01	2016-12-01	121
"1517"	62282	2017-04-01	2016-12-01	121
"1518"	62283	2017-04-01	2016-12-01	121
"1519"	62284	2017-04-01	2016-12-01	121
"1520"	62285	2017-04-01	2016-12-01	121
"1521"	62286	2017-04-01	2016-12-01	121
"1522"	62287	2017-04-01	2016-12-01	121
"1523"	62288	2017-04-01	2016-12-01	121
"1524"	62289	2017-04-01	2016-12-01	121
"1525"	62290	2017-01-01	2016-12-01	31
"1526"	62291	2017-04-01	2016-12-01	121
"1527"	62292	2017-04-01	2016-12-01	121
"1528"	62293	2017-04-01	2016-12-01	121
"1529"	62294	2017-04-01	2016-12-01	121
"1530"	62295	2017-04-01	2016-12-01	121
"1531"	62296	2017-01-01	2016-12-01	31
"1532"	62299	2017-01-01	2016-12-01	31
"1533"	62301	2017-01-01	2016-10-01	92
"1534"	62304	2017-01-01	2016-12-01	31
"1535"	62305	2017-04-01	2016-12-01	121
"1536"	62306	2017-01-01	2016-12-01	31
"1537"	62307	2017-04-01	2016-11-01	151
"1538"	62313	2017-01-01	2016-12-01	31
"1539"	62314	2017-02-01	2016-12-01	62
"1540"	62320	2017-01-01	2016-12-01	31
"1541"	62321	2017-01-01	2016-12-01	31
"1542"	62323	2017-01-01	2016-12-01	31
"1543"	62327	2017-04-01	2016-12-01	121
"1544"	62331	2017-01-01	2016-12-01	31
"1545"	62334	2017-04-01	2016-06-01	304
"1546"	62335	2017-01-01	2016-10-01	92
"1547"	62336	2017-04-01	2016-08-01	243
"1548"	62337	2017-01-01	2016-10-01	92
"1549"	62339	2017-04-01	2016-12-01	121
"1550"	62349	2017-01-01	2016-12-01	31
"1551"	62351	2017-01-01	2016-12-01	31
"1552"	62355	2017-01-01	2016-11-01	61
"1553"	62365	2017-04-01	2016-05-01	335
"1554"	62380	2017-01-01	2016-12-01	31
"1555"	62381	2017-01-01	2016-03-01	306
"1556"	62390	2017-01-01	2016-12-01	31
"1557"	62392	2017-04-01	2016-12-01	121
"1558"	62394	2017-01-01	2016-12-01	31
"1559"	62403	2017-01-01	2016-11-01	61
"1560"	62409	2017-04-01	2016-12-01	121
"1561"	62456	2017-02-01	2016-04-01	306
"1562"	62465	2017-04-01	2016-10-01	182
