"CASE_ID","Placement","Housing","BasicNeeds","FSC","PlacementAsY","CloseTimes","Duration","duration2"
60908,FALSE,FALSE,TRUE,TRUE,FALSE,1,60,60
60909,FALSE,FALSE,FALSE,FALSE,FALSE,1,366,NA
60914,FALSE,FALSE,TRUE,FALSE,FALSE,1,366,NA
60915,FALSE,FALSE,FALSE,FALSE,FALSE,2,153,NA
60916,FALSE,TRUE,TRUE,FALSE,FALSE,1,90,90
60919,FALSE,TRUE,FALSE,TRUE,FALSE,1,366,NA
60920,TRUE,TRUE,TRUE,FALSE,FALSE,1,337,NA
60921,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
60923,FALSE,TRUE,TRUE,TRUE,FALSE,1,31,31
60925,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
60928,FALSE,TRUE,TRUE,FALSE,FALSE,1,122,122
60929,FALSE,FALSE,TRUE,TRUE,FALSE,1,337,337
60930,TRUE,TRUE,TRUE,FALSE,FALSE,1,397,NA
60932,FALSE,TRUE,TRUE,FALSE,TRUE,1,337,NA
60937,FALSE,TRUE,TRUE,TRUE,FALSE,1,274,274
60938,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
60943,FALSE,FALSE,FALSE,FALSE,FALSE,1,337,NA
60945,FALSE,FALSE,FALSE,FALSE,TRUE,1,61,61
60946,TRUE,FALSE,FALSE,FALSE,FALSE,1,337,NA
60948,FALSE,TRUE,TRUE,FALSE,TRUE,1,337,NA
60949,FALSE,FALSE,FALSE,FALSE,TRUE,1,337,NA
60950,TRUE,TRUE,TRUE,FALSE,TRUE,2,153,153
60951,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
60953,TRUE,TRUE,TRUE,TRUE,FALSE,1,337,NA
60961,FALSE,TRUE,TRUE,TRUE,FALSE,1,31,31
60962,FALSE,FALSE,TRUE,FALSE,FALSE,1,122,122
60964,FALSE,TRUE,TRUE,FALSE,FALSE,1,92,92
60966,TRUE,FALSE,TRUE,FALSE,FALSE,1,92,92
60967,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
60968,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
60969,TRUE,FALSE,TRUE,FALSE,TRUE,1,337,NA
60970,FALSE,TRUE,TRUE,TRUE,FALSE,1,61,61
60971,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
60972,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0
60975,FALSE,TRUE,TRUE,FALSE,FALSE,1,61,61
60978,TRUE,TRUE,TRUE,TRUE,FALSE,3,153,NA
60979,FALSE,FALSE,TRUE,FALSE,TRUE,1,337,NA
60980,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
60983,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
60984,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
60986,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,153
60988,FALSE,TRUE,TRUE,TRUE,FALSE,1,245,245
60989,FALSE,TRUE,FALSE,TRUE,FALSE,1,31,31
60990,FALSE,FALSE,TRUE,FALSE,FALSE,1,337,NA
60991,TRUE,FALSE,TRUE,FALSE,FALSE,1,245,245
60994,FALSE,TRUE,TRUE,FALSE,FALSE,1,337,NA
60995,FALSE,FALSE,TRUE,TRUE,FALSE,1,214,214
60996,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
60998,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61000,FALSE,TRUE,TRUE,FALSE,FALSE,1,337,NA
61002,TRUE,FALSE,TRUE,FALSE,FALSE,1,337,NA
61003,FALSE,FALSE,TRUE,FALSE,FALSE,1,337,NA
61005,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
61006,FALSE,FALSE,FALSE,FALSE,FALSE,1,337,NA
61010,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61011,FALSE,TRUE,TRUE,FALSE,FALSE,1,337,NA
61014,TRUE,TRUE,TRUE,TRUE,TRUE,2,62,NA
61015,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61020,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
61022,TRUE,FALSE,TRUE,FALSE,FALSE,1,122,122
61023,TRUE,FALSE,TRUE,TRUE,TRUE,1,337,NA
61024,TRUE,TRUE,TRUE,TRUE,FALSE,1,122,122
61025,TRUE,TRUE,TRUE,TRUE,TRUE,1,337,NA
61026,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
61029,FALSE,FALSE,TRUE,FALSE,FALSE,1,337,NA
61033,FALSE,FALSE,TRUE,FALSE,FALSE,1,337,NA
61035,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,91
61037,FALSE,TRUE,FALSE,TRUE,TRUE,1,306,306
61039,FALSE,FALSE,FALSE,FALSE,FALSE,1,214,214
61040,FALSE,TRUE,TRUE,FALSE,TRUE,1,61,61
61041,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61043,FALSE,FALSE,FALSE,FALSE,TRUE,1,337,NA
61044,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
61045,TRUE,TRUE,TRUE,TRUE,TRUE,1,337,NA
61047,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,184
61053,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61054,TRUE,FALSE,TRUE,FALSE,FALSE,1,214,214
61055,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61056,FALSE,TRUE,TRUE,FALSE,FALSE,1,31,31
61057,FALSE,TRUE,TRUE,FALSE,TRUE,1,306,NA
61058,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,91
61060,FALSE,TRUE,TRUE,TRUE,FALSE,1,91,91
61061,FALSE,TRUE,FALSE,FALSE,TRUE,1,30,30
61062,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
61063,TRUE,TRUE,TRUE,TRUE,TRUE,1,337,NA
61064,FALSE,TRUE,TRUE,FALSE,TRUE,1,306,NA
61065,FALSE,FALSE,TRUE,FALSE,TRUE,1,306,NA
61066,TRUE,FALSE,TRUE,TRUE,FALSE,1,183,183
61067,FALSE,TRUE,TRUE,FALSE,FALSE,1,91,91
61068,FALSE,TRUE,TRUE,FALSE,FALSE,1,306,NA
61071,FALSE,FALSE,FALSE,FALSE,FALSE,1,306,NA
61073,FALSE,TRUE,TRUE,FALSE,FALSE,1,306,NA
61074,FALSE,TRUE,TRUE,TRUE,TRUE,1,91,91
61080,FALSE,FALSE,FALSE,FALSE,FALSE,1,183,183
61083,TRUE,TRUE,TRUE,TRUE,FALSE,2,215,NA
61084,FALSE,TRUE,TRUE,FALSE,FALSE,1,306,NA
61085,FALSE,FALSE,TRUE,FALSE,FALSE,1,30,30
61086,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61089,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61095,FALSE,TRUE,TRUE,FALSE,FALSE,1,153,153
61096,FALSE,TRUE,TRUE,FALSE,FALSE,2,62,NA
61100,TRUE,TRUE,TRUE,TRUE,FALSE,1,306,NA
61101,FALSE,FALSE,FALSE,TRUE,TRUE,1,306,NA
61103,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
61104,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
61106,TRUE,TRUE,TRUE,FALSE,FALSE,1,0,0
61109,FALSE,FALSE,FALSE,FALSE,TRUE,1,122,122
61110,TRUE,TRUE,TRUE,TRUE,TRUE,1,214,214
61111,FALSE,FALSE,FALSE,FALSE,FALSE,1,244,244
61112,FALSE,FALSE,TRUE,FALSE,FALSE,1,306,NA
61115,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61116,FALSE,FALSE,TRUE,FALSE,FALSE,1,214,214
61117,TRUE,TRUE,TRUE,TRUE,TRUE,1,306,NA
61118,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,91
61119,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0
61120,TRUE,TRUE,FALSE,TRUE,FALSE,1,306,NA
61121,FALSE,TRUE,FALSE,TRUE,TRUE,1,92,NA
61122,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,91
61123,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,91
61128,FALSE,FALSE,TRUE,FALSE,FALSE,1,306,NA
61129,FALSE,FALSE,TRUE,FALSE,TRUE,1,306,NA
61130,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61133,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
61134,FALSE,TRUE,TRUE,TRUE,TRUE,1,31,31
61135,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61136,FALSE,FALSE,FALSE,FALSE,FALSE,1,121,121
61137,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61142,TRUE,FALSE,FALSE,FALSE,FALSE,1,183,183
61144,FALSE,FALSE,FALSE,FALSE,FALSE,1,306,NA
61145,FALSE,FALSE,TRUE,TRUE,TRUE,1,306,NA
61146,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61148,FALSE,FALSE,TRUE,TRUE,FALSE,1,306,NA
61151,FALSE,FALSE,TRUE,FALSE,TRUE,1,275,275
61152,TRUE,TRUE,TRUE,FALSE,TRUE,1,244,244
61156,FALSE,TRUE,TRUE,FALSE,TRUE,1,306,NA
61158,TRUE,FALSE,TRUE,FALSE,FALSE,1,92,NA
61159,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61160,FALSE,FALSE,FALSE,FALSE,TRUE,1,306,NA
61162,FALSE,FALSE,TRUE,FALSE,FALSE,1,306,NA
61163,FALSE,TRUE,FALSE,TRUE,FALSE,1,306,NA
61164,TRUE,FALSE,TRUE,FALSE,FALSE,1,91,91
61166,FALSE,FALSE,TRUE,FALSE,FALSE,1,306,NA
61167,FALSE,FALSE,FALSE,FALSE,FALSE,1,214,214
61168,FALSE,FALSE,FALSE,FALSE,FALSE,1,214,214
61170,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61171,FALSE,TRUE,TRUE,TRUE,FALSE,1,61,61
61175,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,123
61176,FALSE,TRUE,TRUE,FALSE,FALSE,1,184,184
61179,FALSE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61180,TRUE,TRUE,TRUE,FALSE,FALSE,1,31,31
61181,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,184
61186,TRUE,TRUE,FALSE,FALSE,TRUE,1,214,214
61190,FALSE,FALSE,TRUE,FALSE,FALSE,1,276,NA
61191,FALSE,FALSE,TRUE,FALSE,TRUE,1,276,NA
61192,TRUE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61198,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61200,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61206,TRUE,TRUE,TRUE,FALSE,FALSE,1,31,31
61208,FALSE,FALSE,TRUE,FALSE,FALSE,1,276,NA
61210,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,123
61212,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61214,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,123
61215,TRUE,TRUE,FALSE,FALSE,TRUE,1,276,NA
61216,FALSE,FALSE,FALSE,FALSE,FALSE,1,214,214
61217,FALSE,TRUE,TRUE,FALSE,TRUE,1,245,245
61218,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61219,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,92
61220,FALSE,FALSE,FALSE,FALSE,FALSE,1,276,NA
61224,FALSE,TRUE,FALSE,FALSE,FALSE,1,153,153
61227,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,0
61235,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61240,TRUE,FALSE,TRUE,TRUE,FALSE,1,276,NA
61242,FALSE,TRUE,TRUE,FALSE,TRUE,1,276,NA
61243,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,123
61246,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,92
61247,TRUE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61249,FALSE,FALSE,TRUE,FALSE,TRUE,1,276,NA
61253,TRUE,TRUE,FALSE,TRUE,FALSE,1,276,NA
61254,FALSE,TRUE,TRUE,FALSE,FALSE,1,31,31
61255,TRUE,TRUE,TRUE,FALSE,TRUE,1,276,NA
61256,TRUE,TRUE,TRUE,FALSE,FALSE,1,122,122
61257,FALSE,TRUE,FALSE,FALSE,FALSE,1,61,61
61260,FALSE,FALSE,FALSE,TRUE,FALSE,1,61,61
61261,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,245
61262,TRUE,TRUE,TRUE,TRUE,FALSE,1,276,NA
61264,TRUE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61265,TRUE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61269,FALSE,FALSE,FALSE,FALSE,FALSE,1,276,NA
61271,FALSE,FALSE,FALSE,FALSE,TRUE,1,153,153
61274,FALSE,FALSE,TRUE,FALSE,TRUE,1,184,NA
61275,FALSE,TRUE,TRUE,FALSE,TRUE,1,61,61
61278,TRUE,TRUE,TRUE,FALSE,TRUE,1,276,NA
61279,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
61282,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61283,FALSE,FALSE,FALSE,FALSE,TRUE,1,245,NA
61285,FALSE,TRUE,FALSE,TRUE,FALSE,1,276,NA
61286,FALSE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61290,TRUE,TRUE,TRUE,TRUE,TRUE,1,184,184
61295,FALSE,FALSE,FALSE,FALSE,FALSE,1,276,NA
61296,FALSE,FALSE,FALSE,FALSE,FALSE,1,276,NA
61297,FALSE,FALSE,FALSE,FALSE,TRUE,1,245,NA
61301,FALSE,FALSE,TRUE,TRUE,TRUE,1,31,31
61303,FALSE,TRUE,TRUE,FALSE,FALSE,1,276,NA
61308,FALSE,FALSE,TRUE,FALSE,TRUE,1,92,92
61309,TRUE,TRUE,TRUE,FALSE,TRUE,1,245,NA
61311,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61312,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61315,FALSE,TRUE,TRUE,FALSE,FALSE,1,245,NA
61320,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61321,FALSE,FALSE,TRUE,TRUE,FALSE,1,245,NA
61325,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,92
61328,FALSE,FALSE,TRUE,FALSE,FALSE,1,245,NA
61330,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61331,TRUE,FALSE,TRUE,FALSE,FALSE,1,245,NA
61338,FALSE,TRUE,FALSE,TRUE,TRUE,1,122,122
61342,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,NA
61343,FALSE,FALSE,FALSE,FALSE,TRUE,1,245,NA
61345,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61346,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,153
61347,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,0
61348,FALSE,FALSE,TRUE,TRUE,FALSE,1,123,123
61349,TRUE,FALSE,FALSE,TRUE,FALSE,1,61,61
61350,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,123
61351,FALSE,FALSE,TRUE,TRUE,FALSE,1,183,183
61352,TRUE,TRUE,TRUE,FALSE,TRUE,1,245,NA
61359,TRUE,FALSE,FALSE,TRUE,FALSE,1,245,NA
61360,FALSE,FALSE,FALSE,FALSE,TRUE,1,214,214
61361,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61362,FALSE,FALSE,FALSE,FALSE,TRUE,1,245,NA
61363,FALSE,TRUE,TRUE,FALSE,FALSE,1,245,NA
61370,FALSE,TRUE,TRUE,FALSE,TRUE,1,245,NA
61374,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,0
61375,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61381,FALSE,TRUE,TRUE,TRUE,FALSE,1,183,183
61385,FALSE,FALSE,TRUE,FALSE,FALSE,1,245,NA
61386,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61388,FALSE,FALSE,TRUE,FALSE,FALSE,1,30,30
61391,FALSE,FALSE,TRUE,FALSE,TRUE,1,245,NA
61392,FALSE,TRUE,FALSE,FALSE,FALSE,1,245,NA
61395,FALSE,FALSE,TRUE,FALSE,TRUE,1,92,92
61396,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61398,TRUE,TRUE,TRUE,TRUE,FALSE,2,92,NA
61399,FALSE,FALSE,TRUE,FALSE,TRUE,1,245,NA
61400,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,30
61401,FALSE,FALSE,TRUE,FALSE,TRUE,1,245,NA
61402,FALSE,TRUE,TRUE,TRUE,FALSE,1,122,122
61403,FALSE,FALSE,FALSE,FALSE,TRUE,1,245,NA
61404,FALSE,TRUE,TRUE,FALSE,FALSE,1,245,NA
61405,FALSE,FALSE,FALSE,FALSE,FALSE,1,245,NA
61407,TRUE,TRUE,TRUE,FALSE,FALSE,1,61,61
61408,FALSE,TRUE,FALSE,FALSE,TRUE,1,245,NA
61409,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61410,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61412,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61413,FALSE,FALSE,FALSE,FALSE,TRUE,1,215,NA
61414,FALSE,TRUE,TRUE,TRUE,TRUE,1,245,NA
61415,FALSE,TRUE,TRUE,FALSE,FALSE,1,30,30
61416,FALSE,FALSE,TRUE,TRUE,TRUE,1,30,30
61417,FALSE,FALSE,TRUE,FALSE,TRUE,1,31,31
61420,FALSE,FALSE,FALSE,FALSE,TRUE,1,215,NA
61421,FALSE,FALSE,FALSE,FALSE,FALSE,1,215,NA
61422,FALSE,FALSE,TRUE,TRUE,FALSE,1,245,NA
61423,FALSE,TRUE,TRUE,FALSE,FALSE,2,92,NA
61427,FALSE,FALSE,TRUE,FALSE,FALSE,1,245,NA
61428,FALSE,FALSE,TRUE,FALSE,FALSE,1,215,NA
61429,FALSE,TRUE,TRUE,TRUE,TRUE,1,215,NA
61431,FALSE,TRUE,FALSE,TRUE,FALSE,1,92,92
61438,FALSE,TRUE,TRUE,FALSE,FALSE,1,215,NA
61439,FALSE,FALSE,FALSE,FALSE,FALSE,1,215,NA
61441,FALSE,TRUE,TRUE,TRUE,FALSE,1,31,31
61442,FALSE,FALSE,FALSE,FALSE,FALSE,1,215,NA
61443,FALSE,TRUE,TRUE,FALSE,FALSE,1,215,NA
61444,FALSE,FALSE,TRUE,FALSE,TRUE,1,215,NA
61445,FALSE,TRUE,TRUE,TRUE,FALSE,1,215,NA
61447,FALSE,FALSE,TRUE,FALSE,FALSE,1,215,NA
61448,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,62
61450,TRUE,TRUE,TRUE,FALSE,FALSE,1,215,NA
61451,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,153
61452,TRUE,TRUE,TRUE,TRUE,TRUE,1,215,NA
61454,FALSE,FALSE,TRUE,FALSE,FALSE,1,122,122
61455,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61456,TRUE,TRUE,FALSE,FALSE,FALSE,1,184,184
61457,FALSE,TRUE,TRUE,FALSE,TRUE,1,184,184
61461,FALSE,TRUE,TRUE,FALSE,FALSE,1,215,NA
61465,FALSE,TRUE,TRUE,FALSE,TRUE,1,215,NA
61469,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61472,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61473,FALSE,TRUE,TRUE,FALSE,TRUE,1,215,NA
61474,FALSE,FALSE,TRUE,FALSE,TRUE,1,215,NA
61475,FALSE,FALSE,FALSE,FALSE,TRUE,1,215,NA
61476,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0
61478,FALSE,FALSE,FALSE,FALSE,TRUE,1,31,31
61479,FALSE,TRUE,TRUE,FALSE,TRUE,1,92,92
61480,FALSE,FALSE,TRUE,FALSE,FALSE,1,215,NA
61481,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,62
61482,FALSE,TRUE,TRUE,FALSE,FALSE,1,215,NA
61483,TRUE,TRUE,FALSE,FALSE,TRUE,1,215,NA
61484,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,62
61485,FALSE,TRUE,TRUE,FALSE,FALSE,1,61,61
61486,FALSE,TRUE,TRUE,FALSE,TRUE,1,215,NA
61487,FALSE,FALSE,TRUE,FALSE,TRUE,1,215,NA
61489,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,92
61490,TRUE,TRUE,TRUE,FALSE,TRUE,1,215,NA
61492,TRUE,FALSE,FALSE,TRUE,FALSE,2,184,184
61493,FALSE,FALSE,FALSE,FALSE,TRUE,1,215,NA
61495,FALSE,FALSE,TRUE,TRUE,FALSE,1,123,123
61496,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61497,FALSE,FALSE,FALSE,FALSE,TRUE,1,215,NA
61499,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,184
61500,FALSE,TRUE,TRUE,FALSE,FALSE,1,30,30
61501,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,62
61503,TRUE,TRUE,TRUE,FALSE,FALSE,1,184,184
61506,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,123
61511,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
61512,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61513,FALSE,TRUE,TRUE,FALSE,FALSE,1,184,NA
61515,FALSE,FALSE,TRUE,FALSE,FALSE,1,215,NA
61516,TRUE,FALSE,FALSE,FALSE,FALSE,1,31,31
61517,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
61521,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,62
61522,FALSE,FALSE,FALSE,FALSE,TRUE,1,215,NA
61523,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61524,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,NA
61527,TRUE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61528,TRUE,TRUE,FALSE,FALSE,TRUE,1,184,NA
61529,FALSE,FALSE,TRUE,FALSE,FALSE,1,122,122
61530,TRUE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61533,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,62
61534,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,NA
61535,TRUE,TRUE,TRUE,TRUE,FALSE,1,31,31
61538,FALSE,FALSE,FALSE,FALSE,FALSE,1,215,NA
61539,FALSE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61540,FALSE,TRUE,TRUE,FALSE,FALSE,1,122,122
61542,TRUE,FALSE,TRUE,FALSE,FALSE,1,61,61
61544,FALSE,TRUE,TRUE,FALSE,FALSE,1,184,NA
61546,FALSE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61547,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
61548,FALSE,TRUE,TRUE,FALSE,FALSE,1,184,NA
61549,FALSE,FALSE,TRUE,FALSE,FALSE,1,215,NA
61551,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61554,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,62
61555,FALSE,FALSE,TRUE,FALSE,TRUE,1,184,NA
61556,FALSE,TRUE,TRUE,TRUE,TRUE,1,184,NA
61557,FALSE,FALSE,TRUE,FALSE,TRUE,1,184,NA
61560,FALSE,FALSE,FALSE,FALSE,TRUE,1,184,NA
61561,FALSE,TRUE,FALSE,FALSE,TRUE,1,184,NA
61562,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61563,FALSE,TRUE,TRUE,FALSE,FALSE,1,184,NA
61565,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
61566,FALSE,FALSE,TRUE,FALSE,FALSE,1,122,122
61569,TRUE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61571,FALSE,TRUE,TRUE,TRUE,FALSE,1,92,92
61572,TRUE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61573,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61575,TRUE,FALSE,TRUE,FALSE,TRUE,1,153,153
61584,FALSE,TRUE,FALSE,FALSE,FALSE,1,153,153
61587,FALSE,TRUE,FALSE,FALSE,FALSE,2,30,30
61588,TRUE,FALSE,TRUE,FALSE,TRUE,1,184,NA
61589,FALSE,FALSE,TRUE,TRUE,FALSE,1,184,NA
61590,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,NA
61594,FALSE,TRUE,TRUE,FALSE,FALSE,1,122,122
61600,TRUE,TRUE,FALSE,FALSE,FALSE,1,184,NA
61602,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61606,FALSE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61608,FALSE,FALSE,TRUE,TRUE,FALSE,1,184,NA
61609,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,92
61610,FALSE,FALSE,FALSE,FALSE,FALSE,2,184,NA
61611,FALSE,TRUE,TRUE,FALSE,TRUE,1,92,92
61612,TRUE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61613,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,NA
61616,FALSE,TRUE,TRUE,FALSE,TRUE,1,31,31
61618,FALSE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61622,TRUE,FALSE,TRUE,FALSE,FALSE,1,122,122
61626,TRUE,FALSE,TRUE,FALSE,TRUE,1,184,NA
61627,FALSE,TRUE,TRUE,FALSE,FALSE,1,61,61
61629,FALSE,FALSE,TRUE,FALSE,TRUE,1,92,NA
61631,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61634,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,62
61635,TRUE,TRUE,TRUE,TRUE,TRUE,1,184,NA
61637,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61638,FALSE,TRUE,TRUE,TRUE,TRUE,1,184,NA
61639,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61640,FALSE,TRUE,TRUE,FALSE,FALSE,1,153,153
61643,FALSE,FALSE,TRUE,FALSE,TRUE,1,153,153
61649,TRUE,TRUE,FALSE,FALSE,FALSE,1,153,153
61650,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61651,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61653,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0
61654,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
61655,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
61656,FALSE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61657,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,NA
61658,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61659,TRUE,TRUE,TRUE,FALSE,TRUE,1,184,NA
61660,FALSE,FALSE,FALSE,FALSE,TRUE,1,184,NA
61661,FALSE,TRUE,FALSE,FALSE,TRUE,1,184,NA
61662,TRUE,FALSE,FALSE,FALSE,TRUE,1,61,61
61665,FALSE,TRUE,FALSE,FALSE,TRUE,1,31,31
61666,FALSE,FALSE,FALSE,FALSE,FALSE,1,184,NA
61668,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61669,TRUE,FALSE,TRUE,FALSE,FALSE,1,153,153
61671,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61674,TRUE,TRUE,TRUE,FALSE,FALSE,1,184,NA
61675,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
